author,text
宮本百合子,五月は爽快な男児。ぴちぴち若い体じゅうの皮膚を裸で、旗のような髪の毛を風にふき靡かせつつ、緑の小枝を振り廻し駈けて行く五月。新鮮に充実して浄き官能の輝く五月。近い五月は横丁の細道にもある。家の塀について右へ一つ、もう一遍右へ一つ曲ると、そこに五月の慎しい宝が人目にかくれ横わっている。右も生垣、左も生垣、僅か三尺ばかりの小道がそこを貫いているのだが、五月になると、小径は緑の王国だ。高いところに樫の若葉、要の葉、桜、楓、地面に山吹や野茨が叢り出て緑のァリエーションをつくる。そこへふっさり幹を斜に空から後期印象派風の柳が豊富な葉を垂らし、快晴の午後二時頃人声もしないその小道を行くと、何と云おう――様々な緑、紅緑、黄緑、碧緑、優しい銀緑色の清純な馨ばしさ、重さ、燦めきが堆団となっていちどきに感覚へ溢れて来る。静けさに満ち渡る崇厳――。あらたふと青葉若葉の日のひかり北方の五月は黄昏がながい。もう太陽は河の彼方に沈んだ。燦めきのない残光が空中にあって、空を建物を人物の色彩を不思議に鮮かに浮きたたせる。市街は、オランダの陶器絵のように愛らしく美しい。ねっとりした緑の街路樹、急に煉瓦色のこまやかな建物の正面。車道を辷るシトロエンが夢のようなレモン色だ。女の赤い帽子、総ての色調を締める黒の男性散策者。人は心を何ものかにうばわれたように歩く。……歩く。葉巻の煙、エルムの若葉の香、多くの窓々が五月の夕暮に向って開かれている。やがて河から靄が上る。街燈が鉄の支柱の頂で燐を閃めかせ始める。ほんの一とき市民の胸を掠めるぼんやりした哀愁の夜が、高架鉄橋のホイッスラー風な橋桁の間から迫って来た。そういう黄昏、一つの池がある。ふちの青草に横わって池を眺めると、水の上に白樺の影が青く白く映っていた。花咲かぬ水蓮も浮いている。白鳥が一羽いる。むこうの丸木橋の下にいたが、こちらへ向いて泳いでいた。眠たい水が鋼色にひろがる。青草に横わって池を眺めると、今は樹間をこめる紫っぽい夕暮の陰翳まで漣とともにひろがり、白鳥ばかり真白に、白樺の投影の裡に伸びた。〔一九二七年五月〕
宮本百合子,愛読という言葉の普通の使いかたとは違うけれども、非常に感銘をもってよみ、人類の歴史の精髄を学んだ二つの本をあげます。エンゲルス著「家族・私有財産及国家の発生」同「空想から科学へ」前者は、題名がこの卓抜で美しい社会の歴史の内容を語っております。後者は、人間社会に、何故貧富の差が生じたか。その社会的な不幸をなくしようとして、優れた人々がどんなに努力して来たか。そして、この人間らしい努力は、だんだん空想的な方法から科学的な理解と方法とを発見して来て、今日、私どもの将来に幸福建設の可能を示すものとなって来た歴史の、不抜な歩みを物語っている書物です。〔一九四六年五月〕
宮本百合子,生活の外側は、元の通り至って平穏無事である。けれども内部は異って来た。新らしい世界が開けて、自分に来たものは、所謂落付きでもなければ、理解でもない。一層の知り度さである。時々自分の心を顧て、今までの総ての過去が、その内容の貧弱でのみ思い出されるような事がある。真個に一人の人間が知り得る丈の事を知り、感じ得る丈の事を感じて、其処から力の及ぶ限り何物かを見出して行き度いものだと思わずにはいられない。非常に数多く、「初めて」の経験が自分を驚かせる。時には、眼や口や耳や頭が、驚異の余り散り散りばらばらに成りそうにさえ成る。生活は、何と云っても素晴らしい。有難く、謹んで、じりじりと仕事を遣って行くのだ。〔一九二〇年八月〕
宮本百合子,「戦争と平和」のナタアシャ。「ジャン・クリストフ」のグラジヤ。此等の女性の人格、生、そのものが直接心に響きます。〔一九二一年一月〕
宮本百合子,具体的のことは実際出来て見なければわかりませんが、今年は少し仕事が出来そうなので悦んで居ります。〔一九二四年一月〕
宮本百合子,「デカブリストの妻」ネクラーソフ作谷耕平訳新星社最近深い感銘をもってよみました。特に公爵夫人ヴォルコーンスカヤをよんで、途中で巻をおくことが出来ませんでした。日本の詩人たちは詩のこのような力についてどんな感想をもたれるでしょうか。ネクラーソフはロシア民族的な詩譚の伝統をこの詩に新しい価値で生かしていると思いました。附記谷氏はしたしみぶかく漢字制限を使用されています。〔一九四八年四月〕
宮本百合子,『婦人民主』が週刊紙として発刊されることになった。日本の明るい民主化のために、人口の半分どころか三百余万も多い婦人大衆が、どんなに重大な役割をもっているか。このことについては、婦人が急速に自覚しはじめているばかりでなく、心ある男子は皆ふかく理解している。『婦人民主』の新らしい使命はふたとおりある。生々と、明日に伸びる婦人大衆の声をあまねくこだまして、まだ仄暗い封建のしきたりに閉されている隅々にまで、その活溌な響きを伝えること。同時に、日本の平和と幸福とのために、婦人の任務の価値を十分知っている有能な男子の社会活動の諸分野に、婦人の創意と批判とを参加させ反映させる公の機会の一つとすること。この二通りの作用をとおして、男子と婦人との真面目、積極な協働こそ、民主的な社会生活問題の解決の方法であることを学んでゆこうとするのである。日本の過去に、民主的な社会生活の経験がなかった。明治になっても、半ば封建であった。今日改正が問題となっている民法上の婦人の差別を見てもよくわかる。これは、日本婦人がおくれていることを語るばかりではなく、婦人のそのような低い地位によって日本の社会全体の低さを示すことであった。つまり男も女も不幸で無権利であったことを証明する。この頃急に民主日本への翹望が語られるが、その解釈は、まだしっかりしていない。民主の社会という場合には、少くとも人権が確立し婦人の社会的地位の差別がとりのぞかれ、人種偏見から解放され、言論、出版、政治活動の自由のある社会を意味している。専制と封建の権力、習慣がとりのぞかれた社会、或は、それらの過去の鎖をすてようとする新鮮な大衆の要求に立つ社会をさして云うのである。民主的とは民主性そのものを毒す保守の特権や政治ブローカーと、目前の便宜から妥協したりすることではない。民主の方向は、歴史の発展から導き出されたそれ自身の誇りある性格に立っているのである。『婦人民主』の特色は、婦人をくいものにするすべての営利出版に抗して、清純、良心的な立場から発刊される点である。あくまでも、真摯な婦人大衆との協働によって、この小さい『婦人民主』を、愛するに足るものに育て上げたいと願っている。〔一九四六年八月〕
三好十郎,「出離」という事は多分西洋にはないことである。晩年のストリンドベルヒの物やヘルマン・ヘッセの作品などに、ややそれに似たものが提出されているが、いずれも少し違うようである。「出離」というものは東洋獨特のもので、ヨーロッパ的なメトーデのどんなものを持つて來ても解明できないもののようである。それを書きたかつた。書きたいといつても、例の通りに私の場合には、自分の實生活から切り離された觀念的追求だとか作家的意欲だけから來た慾望ではなく、もつとジカな自身の内外のゴミやアクタなどが溜りに溜つて發酵しはじめた所から發して來る慾望であるため、發想の動機も作品自體も、半ば以上は一種の無意識活動のような所がある。そういう要素の、これは特に強い作品である。こんな創作方法自身が既に西洋的メトーデの中にはあまりないものかも知れない。自分の作品にいちいちモデルが有るなどという事は作家の自慢になる事ではない。特にこの作品などの場合は、モデルなどというよりも、敗戰後の夜ふけの郊外の、甲州術道をトボトボと歩いて行く人間の眼に見、耳に聞くものを、ありのままに取り上げようとした――いわばドキュメンタリイを志したものである。このような行き方が正確な意味で戲曲といえるかどうかを知らぬ。戲曲でないといわれても私は一向に困らない。戲曲は先ず演劇のために在るのではなく、戲曲自身のために在るものだからだ。だからこの作品もやつぱりこれで戲曲なのだ。この作品を讀んでくれた或る人が「これを現實の夜ふけの甲州街道の街路を舞臺に、觀客全部をトラックの上に乘せて、西に向つて走らせながら、上演してみたらおもしろいだろう」といつてくれたが、私はそれを聞いて實にうれしく、そして、そういう事も不可能ではないだろうと思い、そういう事が全部的には實現できないとしても、そのような考え方やセンスが現在の演劇に多少ずつでも生かされて行けば、演劇も生々とした生命を取り戻し得るかもしれないと思つた。一九五二年十一月三好十郎
三好十郎,風だ！ラ、ラ、ラあられ！雪と涙と汗！ツラ、ラ、ラあらしだ！ラ、ラ、ラ俺！俺は苦しい君！君苦しいわれら！われらは楽しい！皆だ！吹雪の中を進む黒い黒い群集涙と汗の中にカッチリとつなげ！われらの善と悪われらのパンと剣それらをつなげ！ラ、ラ、ラああ眼もかすむ雪あられ額には汗と血の旗！川、野原、町――広場広場へ進軍せよ叩け鉄！われらの血と肉のバリカードに吹きよせるツラ、ラ、ラ闇と闇の中の雪だ！ラ、ラ、ラとまれ、川岸！煙草をふかせ！この血を照す煙草の赤い火の光！血で血を洗え！越えろ！ラ、ラ、ラバリカードを越えろ！笛だ！革命だ！ツラ、ラ、ラ雪の夜の底の市街戦兵士等！白い歯で煙草を噛め！鉄を握れ！ラ、ラ、ラそれ！革命だ！笛だ！ラ、ラ口笛だ！雪と血と煙草！ラ、ラ、ラ！ツラ、ラ！笛だ！革命だ！（『文芸戦線』一九二六年九月号に発表）
三好達治,ふつくらとした雪の面の疎林の影の美しさここに私は彳ちどまる聖なる正午この丘のほとりにあつて歩み去る時を感ずる旅人の年老いて疲れた心の沈默の憩ひ
三好達治,拔足差足忍び寄つた野兎は蓆圍ひの隙間から野菜畑に跳びこんだとたんに係蹄に引かかる南無三とんぼがへりを二つ三つ力まかせに空を蹴る月を蹴る月は山の端に入いるやがて兎は寢てしまふ白菜たちが眼を醒す
三好達治,ああ海から昇る太陽太陽今しののめの藍と薔薇との混沌を蹴破つて昇る太陽かの紅のかのまるく大きなるかの重たげなるもの虚空のうちを押渡るかのまぶしきものかの團々たる黄金光の聖母胎ああかの今わが涙にまでそのほのかなる暖かみもてもの言ひかくるもの太陽おお太陽海から昇る太陽われ永くおん身の朝ごとにそこに在りてかくまるく大きく赤くわれらが遊星の空高くはるばるとさし出で給ふを不覺や忘れてゐたりき久しくも忘れてゐたりきしかしてこの日雲深き水平線を押昇る何たる大いなる何たる美しい太陽だらうわがいとけなきわがけがれなき日のなほそこに今もあるかにああげにかくもまぶしく海から昇る太陽おお太陽太陽
三好達治,門を閉ぢよ心を開け……それで私は表を閉めて裏の垣根を越えてきた蜜柑畠の間を拔けて海よお前の渚にかうして私は一人できたああ陽炎のもえる初夏の小徑眩めく砂の上で海よ私は何を考へよう思出のやうにうすぐもつて藍鼠色にぼんやりした遙かなお前の水平線私はお前に向きあつて私は世間に背中を向ける門を閉ぢよ心を開け……それで私は表を閉めて裏の垣根を越えてきた海よお前の渚にかうして私は腰を下ろしかうして私は甲羅を干す天と地と岬の鼻の鴉の群れと膨らみ上るああまるく高く膨らみ上るお前の浪の數々と胸のしんにずんと響くそのお前の歌聲ときらめくばかり眞白な季節の新らしいそれらの帆の二つ三つと海よ海よやがて私は旅だつだらう海よお前のこの渚からもやがて私は旅だつだらう人の不實を憤ることも自らの眞實に醉ふこともその時私はやめるだらうその日がやがて來るだらうああそのお前と別れる日のために今日私はお前を謳ひ今日私はお前と遊ぶお前の渚に私は今日お前と遊ぶ
三好達治,老いらくの身をはるばるとこのあしたわがふるさとゆははそはの母はきたまふおんくるまうまやにつかせたまふにはいとまありけりわれひとりなぎさにいでて冬の日のほのかほのかにあたたかき濱のおほなみひるがへる見つつたのしも眞鶴の崎の巖が根大島のはるけき烟見はるかしゐつつたのしもあはれよないつかその子も皺だたみ老いんとすらんまづしかる旅のすみかにははそはの母はおとなひたまふなり師走のあしたくさも木もおほかた枯れてそら青きをちの國ぐに山川のはるけきをへておんくるまいましきたまふさねさし相模の小野におんくるま走らひきたるころをしも待ちつつたのし
三好達治,かいつぶりかいつぶりそうれ頭に火がついた私たちの歌に應へてかいつぶりは水に沈むそれは旱魃の夏だつたただそれだけのことだつたかいつぶりかいつぶりかいつぶりのゐない日もあつた
三好達治,なにがしの書物を持ちて君を訪ふ慣ひなりしを花をもて訪ふ垂乳根の君の母とし語へどこの秋の日に君はあらなくすずろかに鐘うち鳴らししまらくは君のみ靈に香をまつらむ病いゆと昔淋しき旅をせし山の小徑を夢に見しかなやうやくに岫をめぐりて海を見るこの街道に憩ふ巡禮蝶一つ二つ三ついま下りゆく溪間に見ゆる菊畠かな伊太利の水兵たちが街をゆく紺のズボンに照る秋陽かな機關車の車輪の轂に梨の芯なげつけてみし鄙驛の晝
三好達治,かつてわが悲しみはかの丘のほとりにいこへりかつてわが悲しみはかの丘のほとりにいこへり五月またみどりはふかく見よかなたに白き鳥のとぶありおのが身ははやく老いしかこの日また何にいそぐやあてどなき旅のひと日の夕ぐれの汽車のまどべにかの丘はしづかに來りかの丘は來りぬかづく見よかしこになつかしきかの細路は木の間をいゆきめぐりたり見よかしこになつかしきかの細路は木の間をいゆきめぐりたりされど今はなし今はなし今はなしかの遠き日のかずかずのわがもの思ひあはれ今はなし今はなしげにあはれげにわが思出はかの丘の木かげに眠れりあはれげにわが思出はかの丘の木かげに眠れり
三好達治,二羽三羽霧のかかつた水際に黒い小鴨が游いでゐる私は林の小徑を出る――それとなし彼らはくるりと向きをかへるやがて一羽は空に揚る一羽は水の面を飛ぶ一羽はあとに殘される彼は周章てて水を打つ水を打つやつとからだが宙に浮く仲間と違つた方角へ
三好達治,夕暮の池に鴨が點々風が彼らを片寄せる林の方へ岡の方へ風がやむ彼らは呼んでゐる應へてゐる風の聲よりひそやかに
三好達治,その顏が重くなる睡くなる鴨はそれを翼の下にしまひこむその上に雪がふる夢の國への小包
三好達治,山雀の嘴をたたきし板びさしはたやくだりし黄なる枯芝裸木の朴のこずゑはゆれてあれその青空をとぶ雲もなし鴉なく櫟ばやしのあらきみちけうとかりけり陽はてれれどもさねさし相模の山よ來る小鳥たかき空よりまひくだりけりはらはらと空よりくだる小鳥ありやがてかしこにしばなきにけりこの庭は鶲のとりの一羽きてあそぶ庭なりひるをひねもす宵ながら怠りてふすかり臥しの山のしじまのきはまりもなしむらぎものこころいこはずいくとし月すぎこしはてのこの疲れかもおほよそは古きうれひも忘らへし旅寢ごころや山の端に臥す晝の間は鶲のとりのきてなきし林のおくにわがひとり臥す峽をゆく柝の音あはれ艸まくら林の奧に臥すもあはれや一山をゆるがしすぐる風のこゑしましはやがてひそまりにけり風の日は鶲のとりも來てなかぬ林の宿のおちゐなやあな遠とほに大砲の音すなりけり鵯どりのむれものの實をはむ夕陽落つ冬木のなかの朴の木に鵙のしまらくゐてもだしたり冬木立ひとまはりして周章と啼きてさりける椋のとりはや枯芝のかのふる椅子に今宵また下りたちにける黒鶫どり夕庭に婆娑とくだりし鳥かげのやがてひそけし塒とむらん母ひとりはるばるとふるさとより僑居を訪なひたまふ乃ち一日鎌倉に遊ぶ母として長谷觀音のおみ足にらふそく［＃「らふそく」は底本では「ろふそく」］獻ず冬の日の暮れるしやな彿露座にておはすおん前に腰くぐもれる母のあゆますまた一日さる出湯にてざんぎりの髮を洗はせたまふなりははそはのははの老いたまひけり
三好達治,山毛欅の林楢の林白樺の林ひと年私は山に住ひ彼らの春の粧ひと彼らの秋の凋落を見たけれども彼らの裸の姿雪の上のたたずまひこそわけても私の心にしみる何故だらうそのことわけを問ひながら今日もまた林に憩ふやうやく私のものとなつたこの手足この老年が珍らしく
三好達治,行くがいい既に門出の時である行け太陽のもと喧噪のさなかに行け風塵霜露の衢々に行つてお前の運命を試みるべき時である行け片意地な兜蟲か弱い仔雀跛この驢馬憐れなるわが詩の一卷
三好達治,微風晴れ雪の窓に葡萄酒を飮む
三好達治,春の計畫粉雪の中で四十雀が啼いてゐる春が眞近にせまつてきた谿間で風が鳴つてゐる楢山毛欅櫟それらの枯葉が雪の上を走つてゐる山山よ裸の木木よ樂しい冬も間もなく冬も終るだらう懷かしい私の友垣風よ雲よ山山よ私達の友情のさて春の計畫を考へようその昔その昔その山のその旅籠へは米も野菜も新聞も煙草も手紙も電報も牛の背中で運んできた谿に臨んだ細路にのつと牝牛が顏を出す午後二時三時山では仔牛が待つてゐた踏みしだかれた草の香のほろほろ苦い牛小舍に雪後向ふの山で樹が伐られるああまた一本倒された微かな音も聞えない小さな人が動いてゐるたぶんあそこの親爺だらう……息子かなヒュッテに煙がたつてゐる筆硯枯渇油が盡きたランプの焔が小さくなる後ろの山で風が鳴るやみなん神安息を垂れ給ふ萬年筆のインクが凍みた
三好達治,われながく憂ひに栖みてはやく身は老いんとすらんふたつなきいのちをかくて愚かにもうしなひつるよ秋の日の高きにたちてこしかたをおもへばかなしすぎし日の憂ひならねばあまからぬこの歎きかな見よ彼方日は眞晝藍ふかき海のはるかに眞白なる鴎どりはも一羽ゐてなに思ふらん波の穗にうかびただよふ願はくばわが老いらくの日もかかれ世の外にしてつたなかる心ひとつをいだきつつわが來し旅のゆくすゑをいゆきたどらんよしやえし西も東も今はとてかへるすべなきこれはこれ旅にしあれば相模野の野のすゑつかたおしなべてものはおとろへわれひとりかくつぶやくに風高し端山艸山
三好達治,白根山寥落として草もなし煙たつ見ゆ白土尾根にほのかなる硫黄のかをり吹きかよへ芳が平の秋風のうち行き行きてかへるときなき心地すれ鳥さへ飛ばぬ白根山路草もなし木もなしされば路もなし湯鳴りさみしき白埴の山ここすぎて人かなしみの國にいる地獄の門ににたる山かなうかりける身に杖つきていまははやものも思はず白根山越ゆかうかうと前に高嶺はとどろけりなゐふる空に雪ふりいでぬたちまちに吹雪となりぬ一莖の草だにもなき天地のきはいつの世の火かやきにけん疎らなる木立はありて風の聲すれはたたがみ土にこもらふ白根山越えさりゆけば耳しひにけり
三好達治,めじろめじろめじろ冬の端山を渡りくるめじろの群れのおしやべりは……それはまるで夏の日の日の暮れ方、とある街角をくる風鈴賣りの、あの毀れ易い硝子の器を百も吊るした、人の肩に擔はれてくる小さな輕い華やかな店さきの、音樂！その商品の一つ一つが互に囁きあつてゐる、ひそやかなれども騷がしい、いつも一つのものでありながら、けれども單調といふのでない、即興歌のより集り。フランシス・ジャムは病めりとここまでも遠きたよりは聞えけりめじろなく相模の端山
三好達治,どこかで鳥の聲がする雪の山の黄昏時私は一つの尾根に彳つ谿間の宿のランプの灯私の部屋の小さな窗窗に映つた帽子の影あはれあはれそれは思出のやうに見える微かな谿の水の聲
三好達治,雪どけの峽の小徑を行く行く照らしいだすわが手の燈火黄色なる火影のうちを疲れて歩むあはれわが脚の影重い靴濡れた帽子冷めたい耳空腹――旅人と身をなして思ふことさへうつつないああこのひととき
三好達治,わが古きまづしきうたのたぐひここにとり集へてひと卷のふみをばなしつ、名づけて春の岬といふ、ふみのはじめに感をしるして序を添へよとは人の命ずるところなり、あな蛇足をしひたまふものかな、よしやつたなかるともわがうたのかずかずうちかへしわが感をのべたるものを、とてその夜わびしらに率然とおのれつぶやけるつぶやきわが若き十とせあまりのとしつきのいつしかにはやすぎゆきてあとこそなけれそこばくのうたはのこりつそのなかばいまここにありながき夜の燈火のもとにつどへて二つ三つ手にとりあげてひるがへし見ればつたなしよみかへすさへやものうし宿かりのかつてやどりし貝なりとこの貝がらの童べさびうづわの底をさしのぞけあるはただ小さき闇のみ磯の香のもしやふとだにわが鼻の頭かすめてあればあれうれしからましなくもまたせんなしなどと考へてひとりなだめて茶をすすり煙草ふかしつはたうつうつとかなしびのたへがたかりしすぎし日をおもひかへしつ（かのひとも老いたまひけむ）山川のうつくしかりし國々のさまをしのびつ（錢もなき旅もせしかな）讀む人よあはれと思へわがうたはそれらのかたみおほかたは情感うせておのれにはあぢきなけれどただたのむいささかのまことを陳べし遠き日の思出はあれ
三好達治,橋の袂の日まはり床屋の裏の日まはり水車小屋の日まはり交番の陰の日まはり頽れた築地の上に聳える路ばたの墓地の日まはり丘の上の洒落た一つ家そのまた上の女學校の寄宿舍の庭の日まはりああ日まはり日まはりそれは旺んな季節の洪水七月この海邊の町を不意打してこの小さな町をとりかこみ占領し彼らの眞晝の凱歌をうたふ日まはり日まはり彼方町はづれの踏切にも此方天守の崩れた城址にもここかしこ到るところにいま一ひらの雲もない青空をささげて咲いた日まはり日まはり若き日のわが夢のかずかず…………………………しかはあれその花の一輪にだも今日の日のわれが望みはしかざるなりげにその花の一輪にだも海の音彼方に高き日ざかりをいまこの町をゆきゆきてなほその花の下陰にわれは立つとも
三好達治,扁舟を湖心に泛べ手艪を放ち箕坐してしばしもの思ふ――願くばかくてあれかしわが詩の境
三好達治,人が詩人として生涯ををはるためには君のやうに聰明に清純に純潔に生きなければならなかつたさうして君のやうにまた早く死ななければ！
三好達治,十一月の夜をこめて雪はふる雪はふる黄色なランプの灯の洩れる私の窗にたづね寄る雪の子供ら小さな手が玻璃戸を敲く玻璃戸を敲く敲くさうしてそこに息絶える私は聽く彼らの歌の靜謐靜謐靜謐
三好達治,雪はふる雪はふる聲もなくふる雪は私の窗の半ばを埋める私の胸を波だてたそれらの希望はどこへ行つたか――また今宵それらの思出もとび去りゆく夜空のかぎり雪はふる雪はふる雪は思出のやうにふる雪は思出のやうにふるまた忘却のやうにもふる
三好達治,思出思出いつまでも心に住むと誓ひをたてた思出その思出も年をふれば塵となる煙となるああそのかの裏切りの片見なら捉へがたない思出の性も是非ない行くがいい行くがいい私を殘して歸る日もなく行くがいい思出よ
三好達治,夜更けて油の盡きた暗いランプ低い焔煤けた笠既に私の生涯も剩すところはもうわづかああ今しばしものを思はう今しばし私の仕事に精を出さうやがて睡りの時がくる悲しみもなく私の眠る時がくる
三好達治,月やあらぬ春やむかしの春ならぬわが身ひとつはもとの身にして業平かなたなる海にむかひてかしらあげさへづる鳥はこぞの春この木の枝にきて啼きし青鵐のとりかかぐはしきこのくれなゐの梅の花さけるしたかげこれやこのこぞの長椅子古りしままなほくちずしてこぞありしほとりに咲けるはしきやしたんぽぽの花宿をでてもの思ひつつゆくりなくわが來しをかべあづさゆみ春の日ざしにこぞの日のこぞのものみなうつろはでありけるよあないにしへのうたのこころをなかなかにわが身のみかはおしなべて世はさながらにさながらにもののあはれや
三好達治,この一隅に秋立つ日楓の幹を蟻が上る急げ急げ夕立がくる鳴神は隈取りをして灰色の兩手を擴げて――軒端を蜂が飛んでゐる
三好達治,友よ友よ四年も君に會はずにゐる……さうしてやつと君がこの世を去つたのだとこの頃私は納得したもはや私は悲しみもなく愕きもなく（それが少しもの足りない）君の手紙を讀みかへす――昔のレコードをかけてみる
三好達治,烏帽子見ゆ四阿［＃ルビの「あづま」は底本ではなし］猫見ゆ淺間見ゆわが路ゆかむ日の暮るるまで鎗が嶺によべ雪ふりぬ草枕旅寢の夢をめざめて見れば一の枝二の枝三の枝にふれ何の落葉か地におつる音いくひらの殘りの落葉おつる音落葉林にひびかひにけり黄金なす陽は落ちにけりはやもはや雪の山山藍にかげろふ芋はこぶ車の越ゆる峠路や頬白ないて秋の海見ゆ岨路にふとたちどまり仔の犬のポチのあふげる四十雀のむれ大沼の渚にわれらまどゐしてうちあふぎたり鷲ひとつまふ聲ありてつともだしたる木の下のえぞ蟲くひの青き眉かな閃々と啄木の聲すれその鳥の姿は見えず落葉の路こぞの秋この細みちをこしときも啼きてゐたりし啄木の聲かなけらつつきよびとめられし身ぶりしてふりかへりたる秋の大空ほしがらすひそかに一羽ゐたりけり街の夕べの羅紗賣りめける山峽の夕べの池ゆ鴨どりは舞ひたちにけり五十羽百羽秋深き岩寥山のいただきに降りなむとして舞へる鷲かなひようひようと間なくしよばふ一むれの［＃「間なくしよばふ一むれの」は底本では「間なくしよばふ一むれの」］鷽あらはなる枯木立かな越の山信濃の山の高山のはじめの雪はわきてたふとし山の湯の赤犬のうめりし仔の犬の眼をつむりなく初雪の朝紀の國のつまのたよりもまれらなり雪あたらしきむかつ山なみ紀の國のわがうまし子はいかばかり生ひたちにけむ山ははや雪やうやくに老いを嘆ずる身となりぬ樺の小徑の秋の日の暮れ晝飯のおん握り飯つめたきを風にふかれて食ふ枯野かな
三好達治,鷲が二羽降りようとして舞つてゐる巖のあらはな巓を私は仰ぎ私はたちどまるその山の肩のあたり林の盡きた笹原に私は籠手を翳し私は逡巡するさてまづ晝餉をしたためる
村岡博,この『茶の本』はかつて『亡羊』に載せた訳に多少筆を加えまとめてこの文庫に収めたものである。『特殊の風格を備えたる先生の英文は翻訳をもってしては到底その真味を伝うる能わざるとともにその本旨にももとるものあるべきをおそれ……』その抄訳さえも天心全集に収められなかったものを、私ごとき者が全訳を企てたのは全く叛逆である。しかし、日本人でありながらことに英文に親しまない人々の中にはこの名著を知らない人も多かろう、そういう人々にほんの『縦横の糸目』だけでも伝えたいと思ってこの叛逆をあえてしたのである。翻訳はよくいったところでただ『錦の裏』を見せるに過ぎないもの、色彩意匠の精妙は到底伝えられないものである。それにこのような生硬不熟な、邦文の体をなさない訳文をもってしてはせっかくの名著の名をけがさんことをおそれている。これを岩波文庫に収めるに当たり、原著者の令弟岡倉由三郎先生より『はしがき』をいただき、天心先生の御面影をしのぶとともに『茶の本』の申しぶんなき解説を得たことを喜び深く感謝する次第である。昭和四年一月五日村岡博――――――――・――――――――注、引用句、用語等は主として次の諸書を参考した。茶経［＃ここから割り注］付茶経外集、茶譜、茶譜外集［＃ここで割り注終わり］陸羽茶経詳説大典講説禅茶録寂菴宗沢茶史豊田甚訳茶説集成加藤景孝茶人系譜鈴木政通小堀遠州横井時冬茶話指月集庸軒説話和漢茶誌三谷良朴禅学要鑑相沢恵海無門関碧巌録老子、荘子、列子
村岡博,改版にあたって、多少改訳を施し遺漏を補い、さらに一般読者のために注を増補した。『茶の本』の翻訳の初めからこの文庫に入れるまで、すべてお世話くださった福原麟太郎氏に対し感謝の念を新たにする次第である。また弘法大師の言の引用をお教えくださった寿岳文章氏を始め、種々の示教と激励の言葉を賜わったかたがたに深い感謝をささげる。昭和十三年三月
村上浪六,おツと大将、そこぢやて、江戸ツ子はンの間違ひ、いつも其処ぢや、いかにも上方もンは銭勘定が高い、高いがな、そりや日用の生活費か、但し商売上の算盤づくで、てンから帳面に上せて遊びと来たら、はゝゝゝ失礼ぢやが、迚も東京の人の真似の出来るこツちやない、全体この東京で気が大きいとか、金放れがどうとかいふのは、まづ五円ぐらゐから十円位までの事、お気の毒やが少し手荒いところで、精々二三十円から、六十円、もう百円となれば江戸ツ子はン、ちと困るなア、はゝゝゝよし一夜に二百円ぐらゐ使ふ人もあるやろ、あるやろがな、しかし後が続きまへンぜ、この腰の弱い鼻頭の強い空威張の東京人間が、どう考へても、その全盛を其まゝいつまで根気よく続く筈がおまへン、放蕩は自慢にならンが、月千円づつ費うて丸三年も続けば、この東京で随分、えらいもンになれまンな、はゝゝゝゝちよろ臭い、三円の料理を喫べて六七十銭の釣銭は入らないよ、なンかンて、あほらしい、そンな小さい一時の眼の前ばかりへ勇み肌で、仕込の薄い花火ぢやないが、しゆツと出て、しゆツと消えるやうなもンぢや、年が年中、同じ茶屋で十五年の間、遊び続けたの、いや三十年も来るといふのは大阪で、あンまり珍しうおまへンぜ、とかく上方はな、この東京と正反対で、一度に十円位までの奴は吝嗇れて汚ない、しかし一夜に二三十円以上の阿呆になると、これこそ小気味よう図抜けてゐまツせ、雪駄の裏金に小判を付けたり、三日目毎に襦袢から帯から羽織着物は勿論、身辺一切を呉服屋から仕立てさして一年半も続けたといふ奴、八畳敷に三盆白の砂糖を三尺嵩に積ンで月に三度づつ五十人の芸妓を丸裸のまゝ相撲を取らすといふたはけは、現に私の友達にあるこツちや、また放蕩の方は偖置いて、堅い方は事実、この東京で銀行は知らン事、二三万円の現金を十三四の丁稚小僧に持たして其まゝ使に遣る商人が数多おますか、五円紙幣一枚は袂へ紙屑のやうに捻ぢ込んでも、万円以上を豆腐か煎餅を買ひに遣るやうに心易う一人で出せますまい、そこは東京ぢや、江戸ツ子はン胆玉は知れてある、はゝゝゝどうでおます大将、ちと言ひ過ぎましたかな、
紫式部,かきくらす涙か雲かしらねどもひかり見せねばかかぬ一章（晶子）［＃「雲隠れ」の帖は冒頭の晶子詞のみで本文はありません。］
